2.0	8.0	1394.6962	1394.11341136	1395.27898864	0.40091715	0.373525282	0.428309018	-3.3233457	-15.6385163	8.991824900000001	-11.404679529351645	-17.107019294027467	-5.7023397646758225	-0.13790142	-2.51204382	2.2362409800000003	
0.0	9.0	1407.4799	1407.205063048	1407.754736952	0.0	0.0	0.0	-4.0427307	-11.2653215	3.179860100000001	-13.062778955499956	-19.594168433249934	-6.531389477749978	-0.13790142	-2.51204382	2.2362409800000003	
2.0	9.0	1535.8614	1535.573402368	1536.149397632	0.40234382	0.336929158	0.46775848200000003	-2.5714857	-6.3052999000000005	1.1623285	-11.493770935630963	-17.240656403446444	-5.746885467815481	-0.041298446	-0.601989786	0.519392894	
0.0	10.0	1548.3346	1548.0287066639999	1548.640493336	0.0	0.0	0.0	-2.4597187	-6.5100743	1.5906369000000007	-11.3036234939099	-16.95543524086485	-5.65181174695495	-0.041298446	-0.601989786	0.519392894	
2.0	10.0	1674.5363	1674.211228352	1674.861371648	0.40235561	0.319702514	0.48500870599999996	-1.8604221	-4.2500257	0.5291815	-10.348116236786854	-15.522174355180281	-5.174058118393427	-0.01270253	-0.36937476999999996	0.34396971	
0.0	11.0	1686.5961	1686.12681224	1687.06538776	0.0	0.0	0.0	-1.7052437	-4.550434900000001	1.1399475000000003	-10.45061493171956	-15.67592239757934	-5.22530746585978	-0.01270253	-0.36937476999999996	0.34396971	
2.0	11.0	1810.3221	1809.9378148360001	1810.706385164	0.40416605	0.307314728	0.501017372	-1.3919958	-3.0595072199999995	0.27551561999999996	-9.293043012204171	-13.939564518306256	-4.6465215061020855	-0.067495557	-0.28120433699999997	0.146213223	
0.0	12.0	1822.213	1821.74695176	1822.67904824	0.0	0.0	0.0	-1.3157864	-3.2878084199999997	0.6562356199999999	-9.59127315162304	-14.38690972743456	-4.79563657581152	-0.067495557	-0.28120433699999997	0.146213223	
2.0	12.0	1945.8163	1945.2873144799998	1946.34528552	0.39180259	0.26544733200000004	0.518157848	-0.88904815	-2.17456171	0.39646541	-8.40387285909343	-12.605809288640145	-4.201936429546715	-0.03906811	-0.172033602	0.09389738200000002	
0.0	13.0	1957.4318	1956.91579032	1957.94780968	0.0	0.0	0.0	-0.92538618	-2.3100776599999997	0.4593052999999999	-9.088595822466768	-13.632893733700152	-4.544297911233384	-0.03906811	-0.172033602	0.09389738200000002	
2.0	13.0	2082.1281	2081.4878762	2082.7683238	0.39933411	0.25244113	0.54622709	-0.55403506	-1.66124144	0.55317132	-7.920419318701508	-11.880628978052261	-3.960209659350754	-0.037222777	-0.125050367	0.050604813	
0.0	14.0	2093.5321	2092.9612546	2094.1029454	0.0	0.0	0.0	-0.560191	-1.61743968	0.49705768000000006	-8.463809682422864	-12.695714523634297	-4.231904841211432	-0.037222777	-0.125050367	0.050604813	
2.0	14.0	2217.6946	2216.9486005199997	2218.44059948	0.38675624	0.20785086399999997	0.565661616	-0.28867799	-1.30894891	0.7315929299999999	-7.260484228538421	-10.890726342807632	-3.6302421142692105	-0.034480623	-0.102299351	0.03333810499999999	
0.0	15.0	2228.7698	2228.17374484	2229.36585516	0.0	0.0	0.0	-0.34774374	-1.26077876	0.5652912799999998	-7.831504992586734	-11.747257488880102	-3.915752496293367	-0.034480623	-0.102299351	0.03333810499999999	
2.0	15.0	2352.2611	2351.53879056	2352.9834094400003	0.42387511	0.249219266	0.598530954	-0.18715367	-1.01524715	0.6409398100000001	-6.515260660242608	-9.772890990363912	-3.257630330121304	-0.02197536	-0.06880771399999999	0.024856994	
0.0	16.0	2362.8079	2362.1792317599998	2363.43656824	0.0	0.0	0.0	-0.11542738	-0.88210636	0.6512516	-7.478824623101334	-11.218236934652001	-3.739412311550667	-0.02197536	-0.06880771399999999	0.024856994	
2.0	16.0	2485.8961	2485.0951225999997	2486.6970774	0.41740519	0.20880222999999998	0.62600815	0.020622564	-0.7553325560000002	0.7965776840000001	-5.979036588583493	-8.968554882875239	-2.9895182942917464	-0.0051483723	-0.0442727263	0.0339759817	
0.0	17.0	2496.1849	2495.5322380400003	2496.83756196	0.0	0.0	0.0	0.025248462	-0.653475958	0.703972882	-6.617732944547984	-9.926599416821976	-3.308866472273992	-0.0051483723	-0.0442727263	0.0339759817	
2.0	17.0	2619.7415	2619.01122732	2620.47177268	0.4078414	0.213164876	0.602517924	-0.0035783926	-0.7009985926000001	0.6938418074	-5.558543620091127	-8.33781543013669	-2.7792718100455636	-0.010897165	-0.041196049	0.019401718999999998	
0.0	18.0	2629.7089	2629.14081028	2630.27698972	0.0	0.0	0.0	-0.071597122	-0.701854702	0.558660458	-6.039115379829755	-9.058673069744632	-3.0195576899148775	-0.010897165	-0.041196049	0.019401718999999998	
2.0	18.0	2754.5201	2753.8495692	2755.1906308000002	0.41136097	0.2344926	0.58822934	-0.050101302	-0.7121767219999999	0.611974118	-4.99638340796983	-7.494575111954745	-2.498191703984915	-0.0060385722	-0.0323194402	0.020242295799999997	
0.0	19.0	2764.1863	2763.62977516	2764.7428248399997	0.0	0.0	0.0	-0.046338905	-0.648272405	0.555594595	-5.536308387227597	-8.304462580841395	-2.7681541936137983	-0.0060385722	-0.0323194402	0.020242295799999997	
2.0	19.0	2889.672	2889.00558244	2890.33841756	0.40756114	0.229645116	0.5854771639999999	-0.031226014	-0.663256794	0.600804766	-4.257184358273454	-6.385776537410181	-2.128592179136727	-0.004051687	-0.026846425	0.018743051000000004	
0.0	20.0	2899.0763	2898.60286592	2899.5497340800002	0.0	0.0	0.0	-0.20008163	-0.78976869	0.38960543000000003	-5.22425662006891	-7.836384930103364	-2.612128310034455	-0.004051687	-0.026846425	0.018743051000000004	
2.0	20.0	3024.8123	3024.1656588	3025.4589412	0.43448942	0.261433028	0.607545812	0.01329358	-0.5914668999999999	0.61805406	-4.064695620792392	-6.097043431188588	-2.032347810396196	-0.0032105509	-0.0256708549	0.0192497531	
0.0	21.0	3033.8257	3033.32935096	3034.32204904	0.0	0.0	0.0	-0.12013188	-0.6942886799999999	0.45402491999999994	-4.749140126643348	-7.123710189965022	-2.374570063321674	-0.0032105509	-0.0256708549	0.0192497531	
2.0	21.0	3159.9746	3159.26993116	3160.67926884	0.42341941	0.21311217	0.6337266500000001	0.15171038	-0.48864708	0.7920678400000001	-4.060958161537853	-6.091437242306779	-2.0304790807689264	-0.0051747071	-0.029096791099999998	0.0187473769	
0.0	22.0	3168.7053	3168.12986404	3169.28073596	0.0	0.0	0.0	0.12111214	-0.42851328000000005	0.6707375600000001	-4.45298382412243	-6.679475736183646	-2.226491912061215	-0.0051747071	-0.029096791099999998	0.0187473769	
2.0	22.0	3295.2534	3294.3751256	3296.1316744	0.4087904	0.09357006000000001	0.72401074	0.41786182	-0.28039977999999993	1.1161234199999999	-3.951934651447141	-5.927901977170712	-1.9759673257235706	-0.0078561186	-0.037994368599999995	0.0222821314	
0.0	23.0	3303.6205	3302.87369812	3304.36730188	0.0	0.0	0.0	0.44152323	-0.09540087000000003	0.9784473300000001	-4.591389835185175	-6.887084752777762	-2.2956949175925874	-0.0078561186	-0.037994368599999995	0.0222821314	
